client_id,age,gender,region,employment_status,education_level,monthly_salary_amd,registration_date,registration_year,tenure_days,tx_count,tx_total_amount,tx_avg_amount,deposit_count,total_deposit_balance,loan_count,total_loan_amount,overdue_loans_count,has_deposit,has_loan,has_card,product_breadth,cluster,pca_1,pca_2,cluster_hc,cluster_dbscan
C03952,23,Male,Yerevan,Employed,Master,325950.0,2024-11-12,2024,414,240.0,7299403.0,30414.179166666665,1.0,474800.0,2.0,5447665.0,0.0,1,1,1,3,2,0.400983018216578,2.463840465958718,2,2
C03434,32,Female,Yerevan,Employed,Bachelor,373849.0,2020-04-04,2020,2097,186.0,7742014.0,41623.7311827957,1.0,1187600.0,1.0,1152716.0,0.0,1,1,1,3,2,0.5603096794437018,1.9730515365557233,2,2
C02219,30,Male,Yerevan,Student,Bachelor,385073.0,2021-11-19,2021,1503,90.0,2495402.0,27726.68888888889,1.0,1192089.0,0.0,0.0,0.0,1,0,1,2,0,-0.5050575157652809,0.518385711342784,2,0
C01742,33,Female,Yerevan,Employed,Master,587348.0,2021-01-04,2021,1822,246.0,10460865.0,42523.84146341463,1.0,2744954.0,1.0,1093230.0,0.0,1,1,1,3,2,1.4807764164840185,2.3166708239061973,2,2
C00297,24,Female,Yerevan,Student,Master,233833.0,2023-03-30,2023,1007,168.0,4992189.0,29715.410714285714,1.0,1412880.0,0.0,0.0,0.0,1,0,1,2,2,-0.7670355288987105,1.3958240775710475,2,0
C03560,33,Male,Gegharkunik,Employed,Master,332853.0,2023-11-30,2023,762,66.0,1460282.0,22125.484848484848,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.3406504233304166,-0.2131728998776839,1,1
C00712,49,Male,Yerevan,Employed,Vocational,166470.0,2025-04-11,2025,264,42.0,460969.0,10975.452380952382,1.0,142800.0,1.0,2249496.0,0.0,1,1,1,3,0,-0.2516091601331749,-0.31895449099885925,1,2
C00897,34,Male,Yerevan,Unemployed,Vocational,110220.0,2021-04-05,2021,1731,228.0,10231985.0,44877.12719298246,1.0,1850100.0,1.0,843852.0,0.0,1,1,1,3,2,0.20783380750918276,2.4226274134767283,2,2
C03950,47,Female,Yerevan,Self-employed,Secondary,685445.0,2025-01-01,2025,364,246.0,10430991.0,42402.40243902439,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2,0.5302895666440193,0.8020946238525415,2,-1
C00374,32,Female,Armavir,Self-employed,Master,537661.0,2024-11-03,2024,423,72.0,2900592.0,40286.0,1.0,4124752.0,0.0,0.0,0.0,1,0,1,2,2,0.2414802844017142,0.2517011028834423,2,0
C01558,40,Male,Ararat,Student,Bachelor,195443.0,2022-04-12,2022,1359,42.0,959313.0,22840.785714285714,0.0,0.0,1.0,613204.0,1.0,0,1,1,2,0,-0.9850705644246749,-0.195315733256875,1,0
C04149,46,Female,Yerevan,Employed,Bachelor,268207.0,2025-11-30,2025,31,102.0,2010138.0,19707.235294117647,0.0,0.0,1.0,1488668.0,0.0,0,1,1,2,0,-0.5532539968498897,-0.3126935498665459,1,0
C01500,68,Male,Shirak,Employed,Bachelor,158270.0,2025-01-30,2025,335,12.0,125032.0,10419.333333333334,1.0,53322.0,1.0,1098206.0,0.0,1,1,1,3,0,0.0003072999175340705,-1.4107977785174577,1,2
C04618,57,Male,Yerevan,Employed,PhD,287783.0,2023-01-25,2023,1071,18.0,414621.0,23034.5,0.0,0.0,1.0,4314821.0,0.0,0,1,1,2,0,-0.2582333582796306,-1.2186449073480377,1,0
C00472,53,Male,Yerevan,Employed,Bachelor,474194.0,2020-10-14,2020,1904,0.0,0.0,0.0,2.0,733855.0,1.0,1638984.0,0.0,1,1,0,2,0,0.008538111390849378,-1.2217075091384886,0,0
C01035,39,Female,Yerevan,Employed,Bachelor,308546.0,2023-12-11,2023,751,96.0,1757246.0,18304.645833333332,0.0,0.0,2.0,17527118.0,0.0,0,1,1,2,2,0.29930595371908153,0.13763641903528648,1,0
C01515,40,Male,Lori,Unemployed,Vocational,458831.0,2025-10-16,2025,76,54.0,1681619.0,31141.09259259259,1.0,175041.0,1.0,4546291.0,0.0,1,1,1,3,2,0.5205005072372134,0.3457898321892163,0,2
C04237,24,Female,Lori,Employed,Master,426137.0,2025-08-24,2025,129,162.0,6884329.0,42495.858024691355,1.0,3669719.0,1.0,1205730.0,0.0,1,1,1,3,2,0.7182027954890483,2.041007629402013,2,2
C01733,32,Male,Armavir,Retired,Vocational,106413.0,2024-02-14,2024,686,0.0,0.0,0.0,0.0,0.0,1.0,2025512.0,0.0,0,1,0,1,0,-1.9186562519941182,-0.3763117137858578,1,1
C01271,24,Female,Yerevan,Self-employed,Bachelor,431191.0,2020-04-25,2020,2076,0.0,0.0,0.0,0.0,0.0,1.0,554267.0,0.0,0,1,0,1,0,-1.36474846864427,-0.06168862770914528,1,1
C03935,33,Female,Vayots Dzor,Unemployed,Vocational,152980.0,2023-02-19,2023,1046,108.0,2111292.0,19549.0,1.0,528075.0,1.0,736167.0,1.0,1,1,1,3,2,-0.5115391922432658,0.850681607718319,1,2
C04437,29,Female,Yerevan,Student,Bachelor,598891.0,2023-06-11,2023,934,0.0,0.0,0.0,1.0,1703200.0,1.0,1397588.0,0.0,1,1,0,2,0,-0.07308132543363059,-0.039369677947151224,1,0
C04419,40,Female,Yerevan,Employed,Bachelor,552762.0,2021-05-29,2021,1677,36.0,2419231.0,67200.86111111111,1.0,11498400.0,1.0,24797153.75,0.0,1,1,1,3,1,3.122938397032589,-0.10992304902367452,0,2
C02586,25,Female,Gegharkunik,Employed,Vocational,177072.0,2025-11-28,2025,33,0.0,0.0,0.0,0.0,0.0,1.0,391140.0,0.0,0,1,0,1,0,-1.9764500655186807,-0.036983346071179465,1,1
C03636,48,Male,Yerevan,Employed,Master,981070.0,2020-11-03,2020,1884,30.0,1986568.0,66218.93333333333,1.0,9507200.0,0.0,0.0,0.0,1,0,1,2,1,2.11899441267031,-1.2979392541981438,0,0
C00656,39,Male,Yerevan,Student,Bachelor,564126.0,2024-03-18,2024,653,120.0,5121318.0,42677.65,0.0,0.0,2.0,6314439.0,0.0,0,1,1,2,2,0.5617766214451169,0.6635121687678777,2,0
C01293,39,Female,Vayots Dzor,Employed,Bachelor,93343.0,2021-04-13,2021,1723,90.0,1885201.0,20946.67777777778,0.0,0.0,1.0,7016946.0,0.0,0,1,1,2,0,-0.8149036167093291,0.14018249458271215,1,0
C04752,32,Male,Yerevan,Self-employed,Vocational,267090.0,2021-03-06,2021,1761,36.0,719339.0,19981.63888888889,1.0,152379.0,0.0,0.0,0.0,1,0,1,2,0,-1.0060189124616319,0.1458883830000977,1,0
C00427,35,Male,Syunik,Employed,Master,588640.0,2023-02-09,2023,1056,162.0,6330210.0,39075.37037037037,1.0,4311200.0,2.0,6668785.0,0.0,1,1,1,3,2,1.6638413108074577,1.2882582805178375,2,2
C02421,54,Female,Armavir,Employed,Bachelor,179138.0,2020-04-24,2020,2077,54.0,3178236.0,58856.22222222222,2.0,16445280.0,0.0,0.0,0.0,1,0,1,2,1,1.0821811773836125,-1.5829092364282908,0,0
C02136,44,Male,Yerevan,Employed,Secondary,228673.0,2024-03-13,2024,658,24.0,413462.0,17227.583333333332,1.0,191367.0,2.0,4097289.0,0.0,1,1,1,3,0,-0.09156568488684659,-0.06711042832836968,1,2
C01075,25,Female,Yerevan,Self-employed,PhD,279987.0,2021-08-06,2021,1608,162.0,4607152.0,28439.20987654321,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.3707445841262187,0.8915755899682549,1,1
C04840,53,Female,Yerevan,Employed,Vocational,823626.0,2020-03-08,2020,2124,0.0,0.0,0.0,1.0,11716740.0,0.0,0.0,0.0,1,0,0,1,1,1.3361278497663795,-2.5305312522187133,0,1
C01323,59,Male,Yerevan,Unemployed,Unknown,919091.0,2022-04-06,2022,1365,42.0,2610982.0,62166.23809523809,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0.70031072749225,-1.5522913863431218,0,-1
C00415,47,Male,Syunik,Employed,Master,610917.0,2022-01-24,2022,1437,0.0,0.0,0.0,2.0,15329900.0,0.0,0.0,0.0,1,0,0,1,1,1.0675484268566324,-2.383325530543293,0,1
C02485,30,Male,Yerevan,Self-employed,Master,270576.0,2025-05-25,2025,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.231521559913737,-0.788196343239137,1,3
C02147,59,Male,Syunik,Retired,Master,414657.0,2022-06-02,2022,1308,6.0,355340.0,59223.333333333336,1.0,6890642.0,0.0,0.0,0.0,1,0,1,2,1,0.5476395030545466,-1.8769565179601295,0,0
C00590,70,Male,Yerevan,Employed,Master,457519.0,2023-01-14,2023,1082,36.0,2882648.0,80073.55555555556,3.0,35888452.0,3.0,51441760.75,0.0,1,1,1,3,1,7.533264195506982,-2.9924826759019667,0,-1
C00169,38,Male,Yerevan,Employed,Bachelor,423116.0,2020-11-15,2020,1872,240.0,9751880.0,40632.833333333336,2.0,2712697.0,1.0,24797153.75,0.0,1,1,1,3,2,2.4642531742515885,2.1606932888274057,0,2
C03519,27,Male,Yerevan,Employed,Bachelor,134053.0,2020-10-16,2020,1902,12.0,197916.0,16493.0,1.0,742423.0,1.0,3279426.0,0.0,1,1,1,3,0,-0.6655313776294348,0.7861432988962571,1,2
C02241,37,Male,Yerevan,Employed,Master,555169.0,2022-11-22,2022,1135,210.0,8943926.0,42590.12380952381,1.0,3467100.0,0.0,0.0,0.0,1,0,1,2,2,0.8086008165797604,1.2866706546164324,2,0
C00997,52,Male,Shirak,Self-employed,Secondary,219568.0,2024-11-21,2024,405,0.0,0.0,0.0,1.0,199285.0,0.0,0.0,0.0,1,0,0,1,0,-1.3426777606687306,-1.5166004510223532,1,1
C03670,31,Male,Yerevan,Student,Secondary,270872.0,2023-05-07,2023,969,132.0,2575623.0,19512.295454545456,0.0,0.0,1.0,641591.0,0.0,0,1,1,2,0,-0.8440722307989877,0.6027161811800104,2,0
C01865,53,Male,Yerevan,Employed,Bachelor,111977.0,2023-04-06,2023,1000,48.0,485351.0,10111.479166666666,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.5671962115533922,-1.4215743796410634,1,1
C00009,55,Male,Kotayk,Employed,Master,301233.0,2022-02-06,2022,1424,66.0,4312904.0,65347.030303030304,1.0,8394156.0,1.0,24797153.75,0.0,1,1,1,3,1,2.6389046541865975,-0.23217985336493493,0,2
C03186,53,Female,Syunik,Employed,Vocational,602661.0,2021-03-23,2021,1744,0.0,0.0,0.0,2.0,9874020.0,0.0,0.0,0.0,1,0,0,1,1,0.6063382164704536,-2.3378505040650555,0,1
C00498,55,Male,Syunik,Employed,Bachelor,71997.0,2024-01-11,2024,720,0.0,0.0,0.0,0.0,0.0,1.0,354919.0,0.0,0,1,0,1,0,-1.645120203567793,-1.6148743993817865,1,1
C04335,27,Male,Yerevan,Employed,Bachelor,483399.0,2021-03-22,2021,1745,258.0,7019381.0,27206.903100775195,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2,-0.6365244856604528,1.2252060498415915,2,1
C00145,32,Male,Gegharkunik,Retired,Bachelor,250101.0,2025-09-11,2025,111,66.0,1279598.0,19387.848484848484,0.0,0.0,1.0,1508249.0,1.0,0,1,1,2,0,-0.9317126562604506,0.2918615341939234,1,0
C00658,30,Female,Gegharkunik,Self-employed,Bachelor,587021.0,2020-10-28,2020,1890,78.0,3509084.0,44988.256410256414,1.0,3029925.0,1.0,5610462.0,0.0,1,1,1,3,2,1.1396949866451511,1.04319031380285,2,2
C02026,27,Female,Yerevan,Self-employed,Unknown,465910.0,2025-01-01,2025,364,324.0,13273838.0,40968.635802469136,1.0,1993740.0,1.0,15744426.0,1.0,1,1,1,3,2,2.05130148319079,3.4439646101171424,2,2
C00298,20,Female,Yerevan,Employed,Master,301233.0,2021-11-17,2021,1505,162.0,4660008.0,28765.48148148148,1.0,638820.0,1.0,250991.0,0.0,1,1,1,3,2,-0.21277478454975632,2.023845422478893,1,2
C03781,58,Male,Ararat,Employed,Master,732690.0,2020-03-13,2020,2119,0.0,0.0,0.0,1.0,4704092.0,1.0,21964510.0,1.0,1,1,0,2,1,2.302779110491729,-1.6593494966166284,0,4
C01254,21,Male,Yerevan,Employed,Unknown,116344.0,2024-05-12,2024,598,30.0,326058.0,10868.6,1.0,133203.0,0.0,0.0,0.0,1,0,1,2,0,-1.6256860043473986,0.70274858145988,1,0
C00152,51,Female,Yerevan,Retired,Master,946744.0,2025-12-22,2025,9,216.0,5918506.0,27400.49074074074,1.0,821200.0,1.0,1199753.0,0.0,1,1,1,3,1,2.1531837937312766,0.41633117624517596,0,-1
C01744,25,Female,Yerevan,Employed,Bachelor,337045.0,2024-02-17,2024,683,198.0,5540442.0,27982.030303030304,2.0,627320.0,1.0,1599359.0,0.0,1,1,1,3,2,0.12070557810490849,1.9409972654961458,2,2
C02628,38,Female,Gegharkunik,Student,Bachelor,436760.0,2025-07-19,2025,165,102.0,4759653.0,46663.26470588235,2.0,1174056.0,1.0,3426882.0,1.0,1,1,1,3,2,0.7170114882194865,1.0277282512141588,2,2
C01198,48,Male,Kotayk,Self-employed,Bachelor,158839.0,2025-05-02,2025,243,54.0,653036.0,12093.25925925926,0.0,0.0,1.0,1361204.0,0.0,0,1,1,2,0,-0.8996316626842809,-0.6708761300153807,1,0
C03228,34,Male,Yerevan,Employed,Bachelor,711911.0,2021-02-14,2021,1781,120.0,4866965.0,40558.041666666664,1.0,4402400.0,1.0,1395994.0,0.0,1,1,1,3,2,1.5359466850967975,0.9447906618633847,2,2
C03162,23,Male,Yerevan,Self-employed,Master,323481.0,2025-11-20,2025,41,144.0,4010548.0,27851.027777777777,1.0,1298640.0,0.0,0.0,0.0,1,0,1,2,2,-0.6590778191931396,1.223532410899909,2,0
C04835,32,Female,Yerevan,Self-employed,Bachelor,558764.0,2021-08-26,2021,1588,0.0,0.0,0.0,2.0,10300168.0,2.0,6402413.0,0.0,1,1,0,2,1,1.0534427308392087,-0.7192317195889734,1,0
C03409,40,Male,Yerevan,Employed,Secondary,266452.0,2021-08-31,2021,1583,36.0,743321.0,20647.805555555555,0.0,0.0,2.0,12783863.0,0.0,0,1,1,2,0,-0.1366008348842142,-0.15649047554776543,1,0
C01393,60,Male,Yerevan,Self-employed,Secondary,507142.0,2025-03-16,2025,290,24.0,1483876.0,61828.166666666664,2.0,20343888.0,0.0,0.0,0.0,1,0,1,2,1,2.2645451838244,-2.623502475476254,0,0
C03941,43,Male,Yerevan,Employed,Secondary,453737.0,2022-11-20,2022,1137,24.0,1364672.0,56861.333333333336,2.0,17653013.0,1.0,6201921.0,0.0,1,1,1,3,1,2.4265551513945147,-1.0348144551710141,0,2
C01414,26,Male,Kotayk,Self-employed,Bachelor,528207.0,2024-07-25,2024,524,0.0,0.0,0.0,1.0,767326.0,1.0,114189.0,0.0,1,1,0,2,0,-0.47409404070957667,0.1952858603585888,1,0
C01540,22,Female,Aragatsotn,Employed,Bachelor,290374.0,2022-12-08,2022,1119,120.0,2371487.0,19762.391666666666,0.0,0.0,2.0,3095549.0,0.0,0,1,1,2,2,-0.8505973084331381,1.058477936014956,2,0
C02588,61,Male,Shirak,Retired,Master,441802.0,2020-09-24,2020,1924,36.0,2224742.0,61798.38888888889,1.0,10139984.0,2.0,20757359.0,0.0,1,1,1,3,1,2.879868047635897,-1.1876019408829703,0,2
C01706,22,Unknown,Yerevan,Self-employed,Master,437765.0,2023-03-04,2023,1033,30.0,880723.0,29357.433333333334,1.0,1091600.0,0.0,0.0,0.0,1,0,1,2,0,-0.6756398466517768,0.6000849397720488,1,0
C03833,30,Female,Yerevan,Employed,Vocational,421281.0,2024-03-02,2024,669,66.0,1116076.0,16910.242424242424,1.0,300800.0,2.0,1613943.0,0.0,1,1,1,3,2,0.03164074819014305,0.742038461499545,1,2
C02999,31,Male,Yerevan,Employed,Bachelor,166034.0,2020-06-04,2020,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.4677640735231674,-0.8090465739888604,1,3
C04530,23,Female,Lori,Employed,Vocational,208469.0,2021-10-13,2021,1540,0.0,0.0,0.0,1.0,202019.0,2.0,9449695.0,0.0,1,1,0,2,0,-0.8428444511702419,0.5761550272691923,1,0
C04260,33,Female,Yerevan,Self-employed,Master,422462.0,2021-06-21,2021,1654,0.0,0.0,0.0,0.0,0.0,2.0,1640882.0,1.0,0,1,0,1,0,-1.1471244850888997,-0.532626323108388,1,1
C03610,28,Male,Yerevan,Employed,Bachelor,473336.0,2023-03-16,2023,1021,198.0,8351566.0,42179.62626262626,1.0,551880.0,1.0,3206130.0,0.0,1,1,1,3,2,0.8265100795823779,2.344600223800178,2,2
C01445,30,Male,Yerevan,Student,Vocational,301233.0,2025-07-01,2025,183,90.0,3887017.0,43189.07777777778,1.0,3008737.0,1.0,1643979.0,0.0,1,1,1,3,2,0.24311723275898814,1.1788188259084857,1,2
C00101,30,Male,Yerevan,Student,Master,459120.0,2024-04-20,2024,620,102.0,2857887.0,28018.5,1.0,770895.0,0.0,0.0,0.0,1,0,1,2,2,-0.33736316717354486,0.5991760367974107,2,0
C02820,27,Female,Yerevan,Employed,Bachelor,432565.0,2023-05-03,2023,973,126.0,3351438.0,26598.714285714286,1.0,903944.0,0.0,0.0,0.0,1,0,1,2,2,-0.40751967690331103,0.8629763444736465,2,0
C01205,40,Male,Yerevan,Employed,Vocational,103953.0,2021-03-18,2021,1749,12.0,542898.0,45241.5,2.0,14758951.0,0.0,0.0,0.0,1,0,1,2,0,0.23459924112366048,-1.2464663202994182,0,0
C01324,47,Female,Vayots Dzor,Employed,Vocational,627595.0,2025-07-28,2025,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-1.0228133452377888,-1.812993456534426,0,3
C01026,28,Male,Aragatsotn,Employed,Unknown,426219.0,2021-01-22,2021,1804,102.0,4021833.0,39429.73529411765,2.0,3129200.0,1.0,449997.0,0.0,1,1,1,3,2,0.46515633168399245,1.2566604538396726,1,2
C04059,34,Female,Yerevan,Employed,Bachelor,284864.0,2025-08-06,2025,147,210.0,8712612.0,41488.62857142857,1.0,4917200.0,2.0,5257633.0,0.0,1,1,1,3,2,1.076752022972567,1.8831359704807498,2,2
C01616,39,Male,Yerevan,Employed,PhD,537910.0,2025-04-01,2025,274,216.0,9293234.0,43024.23148148148,2.0,3032333.0,1.0,680897.0,0.0,1,1,1,3,2,1.3885748987328077,1.7428638096800488,2,2
C02388,38,Male,Tavush,Retired,Vocational,267315.0,2024-11-06,2024,420,24.0,1644150.0,68506.25,2.0,19409340.0,0.0,0.0,0.0,1,0,1,2,1,1.161605243200652,-1.2710174021927338,0,0
C01753,30,Male,Yerevan,Employed,Bachelor,138381.0,2022-07-07,2022,1273,132.0,3628808.0,27490.969696969696,0.0,0.0,1.0,844352.0,0.0,0,1,1,2,0,-1.090624717578104,0.9202250129214032,2,0
C04999,31,Female,Yerevan,Employed,Bachelor,152914.0,2021-05-18,2021,1688,0.0,0.0,0.0,1.0,3419106.0,1.0,325302.0,0.0,1,1,0,2,0,-1.010649154829422,-0.13082673272530804,1,0
C01232,45,Female,Syunik,Employed,Vocational,102300.0,2025-08-29,2025,124,60.0,1189701.0,19828.35,0.0,0.0,1.0,954011.0,1.0,0,1,1,2,0,-1.076469410640038,-0.38329088299285796,1,0
C04422,32,Female,Vayots Dzor,Self-employed,Bachelor,309152.0,2020-05-29,2020,2042,234.0,10008116.0,42769.72649572649,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2,-0.7207408276360255,1.6370637267602386,2,1
C03012,26,Male,Yerevan,Employed,Master,350697.0,2023-09-18,2023,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.1141267640418424,-0.5986179295277241,1,3
C02506,67,Male,Yerevan,Self-employed,Bachelor,628684.0,2025-10-21,2025,71,12.0,661134.0,55094.5,1.0,14626080.0,0.0,0.0,0.0,1,0,1,2,1,2.0467922990996597,-2.8271630168687416,0,0
C04382,40,Male,Yerevan,Employed,Unknown,381529.0,2025-11-19,2025,42,276.0,11970724.0,43372.188405797104,1.0,3078400.0,1.0,1068184.0,0.0,1,1,1,3,2,1.2706942615523804,2.2990103289028347,2,2
C01211,57,Female,Ararat,Unemployed,Secondary,235883.0,2021-07-05,2021,1640,12.0,153526.0,12793.833333333334,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.212192501119987,-1.744688530768572,1,1
C03945,47,Female,Yerevan,Employed,PhD,749769.0,2023-08-21,2023,863,30.0,1612012.0,53733.73333333333,2.0,14562807.0,1.0,1814585.0,0.0,1,1,1,3,1,2.6839732161399614,-1.1223680876575681,0,2
C01913,32,Male,Yerevan,Employed,Master,301233.0,2021-10-02,2021,1551,144.0,4225914.0,29346.625,1.0,864730.0,1.0,664542.0,0.0,1,1,1,3,2,0.03472121537427157,1.2772561136172829,1,2
C03527,50,Male,Shirak,Employed,Master,976782.0,2023-07-19,2023,896,54.0,3027142.0,56058.18518518518,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0.6983213148757919,-1.0001338307182255,0,-1
C02528,23,Male,Aragatsotn,Self-employed,Bachelor,388856.0,2021-03-05,2021,1762,198.0,5557442.0,28067.88888888889,1.0,275287.0,0.0,0.0,0.0,1,0,1,2,2,-0.4776593597805642,1.5952338741829037,2,0
C02606,51,Male,Yerevan,Employed,PhD,1022180.0,2020-08-06,2020,1973,0.0,0.0,0.0,0.0,0.0,2.0,22659296.0,0.0,0,1,0,1,1,1.8709394947655402,-1.503698006580549,0,-1
C03984,44,Male,Yerevan,Self-employed,Master,202142.0,2024-03-27,2024,644,252.0,10666758.0,42328.40476190476,1.0,1288670.0,2.0,4356184.0,0.0,1,1,1,3,2,0.8074706168554412,2.0161439051951304,2,2
C00473,66,Female,Yerevan,Retired,Master,560032.0,2022-07-14,2022,1266,0.0,0.0,0.0,1.0,12700000.0,1.0,24797153.75,0.0,1,1,0,2,1,3.0181409897312332,-2.544782219697273,0,-1
C02844,38,Female,Yerevan,Employed,Master,251814.0,2021-03-06,2021,1761,186.0,8212813.0,44154.908602150535,0.0,0.0,1.0,5670787.0,0.0,0,1,1,2,2,-0.006786549723846936,1.4567348714128614,2,0
C04215,39,Male,Gegharkunik,Retired,Vocational,199591.0,2023-01-07,2023,1089,66.0,1324284.0,20064.909090909092,1.0,110017.0,1.0,1286291.0,0.0,1,1,1,3,0,-0.35508829420138555,0.38197560180199563,1,2
C04081,36,Female,Vayots Dzor,Self-employed,Unknown,410704.0,2023-12-15,2023,747,252.0,11583615.0,45966.72619047619,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2,-0.264798486086976,1.7201836688232652,2,1
C03596,20,Female,Gegharkunik,Employed,Bachelor,292784.0,2022-07-26,2022,1254,108.0,3363409.0,31142.675925925927,1.0,633938.0,1.0,10727284.0,0.0,1,1,1,3,2,0.2561061407262343,1.846973695696147,1,2
C01256,25,Male,Yerevan,Employed,Master,262539.0,2021-03-24,2021,1743,150.0,4189154.0,27927.693333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.4475734868257044,0.8095666770807197,1,1
C04773,44,Male,Yerevan,Self-employed,Bachelor,741007.0,2021-07-18,2021,1627,42.0,2844992.0,67737.90476190476,2.0,19284970.0,1.0,24797153.75,0.0,1,1,1,3,1,4.495255099295546,-0.8155989647159281,0,2
C01748,38,Female,Yerevan,Employed,Vocational,301233.0,2021-01-15,2021,1811,96.0,2016340.0,21003.541666666668,0.0,0.0,1.0,1191155.0,0.0,0,1,1,2,0,-0.6463189952465141,0.10511936434729795,1,0
C03917,36,Female,Ararat,Unemployed,Secondary,254139.0,2022-10-16,2022,1172,48.0,973884.0,20289.25,0.0,0.0,2.0,7961805.0,0.0,0,1,1,2,0,-0.5009531341551278,0.06824764770360928,1,0
C04979,41,Male,Yerevan,Employed,PhD,589119.0,2022-04-25,2022,1346,156.0,4063999.0,26051.27564102564,1.0,1156260.0,1.0,757450.0,0.0,1,1,1,3,2,0.9386308046917287,0.6510792170077531,2,2
C03297,46,Female,Shirak,Employed,Secondary,127534.0,2020-09-21,2020,1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.2667037245535284,-1.6022429177882946,1,3
C03265,29,Male,Yerevan,Employed,Vocational,457127.0,2020-05-10,2020,2061,390.0,16076911.0,41222.84871794872,1.0,3699298.0,2.0,17586682.0,1.0,1,1,1,3,2,2.5775172980064776,3.8280438076745167,0,-1
C00249,22,Male,Armavir,Employed,Bachelor,321001.0,2022-01-06,2022,1455,204.0,8460606.0,41473.55882352941,1.0,2542680.0,2.0,29370959.0,0.0,1,1,1,3,2,2.0366110763828806,2.8328071381211597,0,2
C00034,35,Male,Yerevan,Employed,Vocational,534117.0,2025-05-30,2025,215,48.0,2074417.0,43217.020833333336,1.0,2232000.0,0.0,0.0,0.0,1,0,1,2,0,0.030468579322956716,0.04545849860058306,2,0
C02797,43,Male,Lori,Retired,Vocational,189954.0,2021-10-12,2021,1541,30.0,308706.0,10290.2,1.0,307617.0,1.0,503012.0,0.0,1,1,1,3,0,-0.40711792892839005,-0.06237001844065983,1,2
C03684,36,Female,Gegharkunik,Self-employed,Secondary,83460.0,2025-12-07,2025,24,54.0,983016.0,18204.0,0.0,0.0,2.0,2230106.0,0.0,0,1,1,2,0,-1.2440640036944333,0.07368906828611149,1,0
C00506,35,Female,Yerevan,Retired,Bachelor,70885.0,2020-04-13,2020,2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.6219490227930424,-0.9939048294665729,1,3
C03081,44,Male,Shirak,Employed,Bachelor,589378.0,2020-10-21,2020,1897,282.0,12061186.0,42770.16312056738,1.0,1451325.0,1.0,7084593.0,0.0,1,1,1,3,2,2.0411294794471684,2.1993345919155374,2,2
C00894,53,Female,Yerevan,Retired,Master,581951.0,2021-08-25,2021,1589,30.0,1612800.0,53760.0,2.0,19670346.0,1.0,5558433.0,0.0,1,1,1,3,1,3.127699289219998,-1.7005915227872752,0,2
C00627,46,Male,Armavir,Unemployed,Secondary,118886.0,2022-05-08,2022,1333,30.0,326170.0,10872.333333333334,0.0,0.0,1.0,1283056.0,0.0,0,1,1,2,0,-1.0679376119699375,-0.6200529663578839,1,0
C03190,37,Male,Yerevan,Self-employed,Master,613037.0,2020-12-17,2020,1840,228.0,9737668.0,42709.070175438595,1.0,536627.0,1.0,3827327.0,0.0,1,1,1,3,2,1.4925955557757689,2.114114423229244,2,2
C01673,37,Male,Vayots Dzor,Employed,Vocational,150927.0,2023-01-22,2023,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.3866226385569775,-1.1264171401460092,1,3
C02518,48,Male,Yerevan,Self-employed,Bachelor,541565.0,2023-10-30,2023,793,120.0,5246258.0,43718.816666666666,1.0,1992800.0,1.0,15004447.0,1.0,1,1,1,3,2,1.9526047128869497,0.6061807162328438,0,2
C02723,45,Female,Lori,Unemployed,Secondary,141553.0,2024-12-01,2024,395,0.0,0.0,0.0,1.0,2049600.0,2.0,7371974.0,0.0,1,1,0,2,0,-0.5023747752836001,-0.7256737662979568,1,0
C03040,71,Male,Gegharkunik,Self-employed,Vocational,129741.0,2025-03-28,2025,278,24.0,257385.0,10724.375,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.1879382012821642,-2.4412149813558637,1,1
C01872,38,Female,Yerevan,Unemployed,Bachelor,237335.0,2022-08-07,2022,1242,90.0,1757673.0,19529.7,0.0,0.0,2.0,6211101.0,0.0,0,1,1,2,0,-0.5383272934343053,0.11490877681049454,1,0
